id,user_id,location_id,host_id,address,rate,avg_rating,total_reviews,service_fee,cleaning_fee,occupancy_tax,checkin,checkout,total_cost,adults,children,infants
491,581,437,69,"2388 Ankunding Fort, Casperstad, Washington",196,4.112513853204328,1047,45,10,29.4,Sun Jul 05 2020 05:13:32 GMT-0700 (PDT),Wed Jul 15 2020 05:13:32 GMT-0700 (PDT),530,2,10,3
492,3797,395,106,"46249 Purdy Islands, Grahamstad, Alaska",152,1.9197619276396707,203,34,28,22.8,Tue Jun 09 2020 08:38:24 GMT-0700 (PDT),Wed Jun 17 2020 08:38:24 GMT-0700 (PDT),2080,1,12,2
493,473,409,16,"97048 Vance Plain, South Leonorahaven, Alaska",114,3.2439532875106085,525,49,24,17.099999999999998,Mon Apr 27 2020 17:47:52 GMT-0700 (PDT),Thu Apr 30 2020 17:47:52 GMT-0700 (PDT),630,1,6,1
494,2888,109,196,"734 Jerde Walks, West Reedchester, Maryland",183,3.8756874704559587,126,47,28,27.45,Mon Jun 15 2020 05:53:36 GMT-0700 (PDT),Fri Jun 19 2020 05:53:36 GMT-0700 (PDT),1116,6,10,0
495,3717,224,125,"2395 Kiara Prairie, Cleveborough, North Carolina",54,1.6056562573909736,1520,36,13,8.1,Fri Jun 26 2020 04:12:06 GMT-0700 (PDT),Thu Jul 09 2020 04:12:06 GMT-0700 (PDT),1066,4,7,3
496,316,25,23,"0984 Berry Manor, East Sasha, North Dakota",298,1.5100624315179476,1339,47,19,44.699999999999996,Fri Apr 10 2020 17:13:11 GMT-0700 (PDT),Sun Apr 19 2020 17:13:11 GMT-0700 (PDT),666,2,6,2
497,1280,219,214,"62957 Koch Stravenue, Port Quincyton, Alaska",106,1.4129582770312117,100,37,25,15.899999999999999,Sat Apr 25 2020 13:02:56 GMT-0700 (PDT),Sat May 02 2020 13:02:56 GMT-0700 (PDT),1988,5,4,3
498,1489,453,21,"80031 Gustave Plains, Elisabethbury, Massachusetts",104,2.8534062855288003,1403,48,16,15.6,Tue Apr 28 2020 05:10:08 GMT-0700 (PDT),Sun May 10 2020 05:10:08 GMT-0700 (PDT),2328,7,0,1
499,270,105,139,"10585 Labadie Alley, Johnsview, Tennessee",57,1.6793785528537333,1764,48,21,8.549999999999999,Mon Apr 13 2020 07:14:19 GMT-0700 (PDT),Tue Apr 21 2020 07:14:19 GMT-0700 (PDT),1144,3,0,0
500,1619,387,180,"013 Mario Lights, New Bartholomefort, California",265,1.968707794617964,525,38,27,39.75,Wed Apr 08 2020 01:39:34 GMT-0700 (PDT),Sat Apr 18 2020 01:39:34 GMT-0700 (PDT),2070,3,3,1
501,4281,242,242,"835 Niko Crest, North Alfordchester, Massachusetts",90,2.6143625645214055,722,37,11,13.5,Sat May 09 2020 17:56:12 GMT-0700 (PDT),Sun May 17 2020 17:56:12 GMT-0700 (PDT),1216,6,10,1
502,2655,424,145,"04589 Marjorie Pike, Lake Geoffreytown, Oregon",296,2.352413945370893,801,45,17,44.4,Tue Jun 16 2020 13:20:10 GMT-0700 (PDT),Tue Jun 30 2020 13:20:10 GMT-0700 (PDT),952,2,10,0
503,4918,416,113,"3193 Hessel Stream, Gustport, Mississippi",275,4.240722602257306,522,38,22,41.25,Thu Jul 02 2020 22:45:40 GMT-0700 (PDT),Sun Jul 12 2020 22:45:40 GMT-0700 (PDT),2030,1,11,0
504,1112,435,190,"958 Mathilde Springs, East Vaughnbury, Mississippi",255,2.888734927368139,62,40,20,38.25,Tue Jun 30 2020 14:27:25 GMT-0700 (PDT),Sun Jul 05 2020 14:27:25 GMT-0700 (PDT),1160,5,3,2
505,1863,500,,,,,,,,,Sun May 03 2020 20:02:43 GMT-0700 (PDT),Tue May 12 2020 20:02:43 GMT-0700 (PDT),2601,2,5,1
506,1597,278,132,"7885 Precious Courts, Hoppeland, Wyoming",216,3.755285496776245,637,50,10,32.4,Mon May 25 2020 02:05:23 GMT-0700 (PDT),Fri May 29 2020 02:05:23 GMT-0700 (PDT),292,4,12,1
507,271,90,175,"4809 Romaguera Meadows, Skilesmouth, North Dakota",102,2.648470521779368,1642,30,20,15.299999999999999,Wed May 20 2020 00:10:13 GMT-0700 (PDT),Sun May 31 2020 00:10:13 GMT-0700 (PDT),1452,1,4,0
508,2658,230,179,"991 Nelson Stravenue, West Ramona, Arkansas",276,3.4089454777573653,751,44,23,41.4,Fri Apr 10 2020 04:26:49 GMT-0700 (PDT),Wed Apr 15 2020 04:26:49 GMT-0700 (PDT),1320,3,1,3
509,1045,450,187,"480 Murphy Branch, New Judgeville, Maryland",232,2.8181663116947875,165,50,13,34.8,Sat May 23 2020 02:35:49 GMT-0700 (PDT),Thu Jun 04 2020 02:35:49 GMT-0700 (PDT),624,7,2,0
510,4865,436,217,"30273 Fadel Glen, New Everett, Kentucky",219,3.373370419294952,400,48,26,32.85,Sun Apr 12 2020 22:21:33 GMT-0700 (PDT),Sat Apr 18 2020 22:21:33 GMT-0700 (PDT),1506,4,12,1
511,2405,190,119,"44660 Anabel Walks, Port Erik, Vermont",110,4.389373499748113,1985,38,21,16.5,Fri Apr 17 2020 11:08:00 GMT-0700 (PDT),Sun Apr 19 2020 11:08:00 GMT-0700 (PDT),568,6,5,1
512,1245,6,284,"45398 Ofelia Center, East Lindamouth, Arizona",102,4.4226806612457406,1379,47,22,15.299999999999999,Fri Apr 10 2020 19:45:02 GMT-0700 (PDT),Wed Apr 15 2020 19:45:02 GMT-0700 (PDT),885,7,5,2
513,309,355,276,"747 Wuckert Light, West Kellen, Michigan",87,1.467191038659673,1587,33,25,13.049999999999999,Wed Apr 22 2020 21:51:12 GMT-0700 (PDT),Thu Apr 23 2020 21:51:12 GMT-0700 (PDT),285,2,6,0
514,1655,130,236,"8560 Mariela Via, Priceland, Alabama",78,4.478469403198418,469,47,20,11.7,Mon Jun 01 2020 04:50:01 GMT-0700 (PDT),Sat Jun 06 2020 04:50:01 GMT-0700 (PDT),1095,5,8,2
515,3215,359,139,"78477 Samir Fork, Emeliashire, Montana",201,3.5179638061536687,1780,39,27,30.15,Tue May 12 2020 21:28:47 GMT-0700 (PDT),Wed May 20 2020 21:28:47 GMT-0700 (PDT),2200,2,11,3
516,657,345,188,"0839 Torphy Track, Tessieview, Florida",88,1.6626506655167963,680,40,23,13.2,Wed Jun 17 2020 09:51:01 GMT-0700 (PDT),Wed Jun 24 2020 09:51:01 GMT-0700 (PDT),1085,6,11,1
517,295,258,58,"4682 Wuckert Motorway, East Houston, Virginia",263,2.736805979983427,1992,32,19,39.449999999999996,Fri Apr 17 2020 21:42:04 GMT-0700 (PDT),Wed Apr 29 2020 21:42:04 GMT-0700 (PDT),2100,3,8,1
518,2630,288,233,"14082 Aracely Views, New Jena, Michigan",181,2.8065933978606177,370,37,28,27.15,Fri Apr 17 2020 00:21:34 GMT-0700 (PDT),Sun Apr 26 2020 00:21:34 GMT-0700 (PDT),2097,3,4,0
519,3663,408,135,"3173 Karianne Mills, Lake Trishatown, Minnesota",280,3.8214150681227004,887,34,19,42,Mon May 04 2020 04:22:59 GMT-0700 (PDT),Sat May 16 2020 04:22:59 GMT-0700 (PDT),2652,6,3,0
520,4162,305,257,"14849 Wiegand Forest, Lake Rubyeborough, Illinois",122,1.1231017104578862,331,42,30,18.3,Tue May 26 2020 21:38:02 GMT-0700 (PDT),Mon Jun 08 2020 21:38:02 GMT-0700 (PDT),2431,4,12,1
521,2456,430,274,"54886 Jaskolski Gardens, Burnicemouth, New Jersey",57,1.4124469889819746,1917,36,28,8.549999999999999,Wed May 13 2020 22:09:12 GMT-0700 (PDT),Wed May 20 2020 22:09:12 GMT-0700 (PDT),2065,2,7,1
522,2013,172,107,"704 Eusebio Lakes, South Tevinmouth, Washington",150,4.746114579713499,1394,32,14,22.5,Sun Jun 14 2020 16:46:33 GMT-0700 (PDT),Tue Jun 23 2020 16:46:33 GMT-0700 (PDT),1692,5,12,1
523,2948,433,172,"49362 Hoyt Crest, Lindgrenfurt, Tennessee",167,3.778793618640732,938,33,13,25.05,Thu Apr 23 2020 00:16:48 GMT-0700 (PDT),Thu May 07 2020 00:16:48 GMT-0700 (PDT),798,3,3,1
524,3247,445,245,"7533 Lesch Turnpike, New Itzel, Oklahoma",139,3.2136236940516127,1238,42,11,20.849999999999998,Thu May 28 2020 17:17:17 GMT-0700 (PDT),Thu Jun 11 2020 17:17:17 GMT-0700 (PDT),2548,3,4,2
525,4245,419,271,"599 Turcotte Lake, Mooreberg, New York",264,4.2777859552056885,1315,33,13,39.6,Mon May 11 2020 22:38:05 GMT-0700 (PDT),Fri May 15 2020 22:38:05 GMT-0700 (PDT),940,4,1,1
526,2558,370,186,"8177 Upton Course, Ramiroburgh, Iowa",93,4.343300440267628,1348,39,27,13.95,Fri Jun 12 2020 16:39:41 GMT-0700 (PDT),Sat Jun 20 2020 16:39:41 GMT-0700 (PDT),1968,7,10,1
527,728,463,246,"8200 Goodwin Junction, Port Allen, Indiana",69,4.323707657710678,672,46,15,10.35,Wed Apr 08 2020 16:33:53 GMT-0700 (PDT),Sun Apr 19 2020 16:33:53 GMT-0700 (PDT),3102,2,1,0
528,3,178,259,"378 Chandler Drive, Hudsonborough, Massachusetts",130,3.897786771902492,248,40,28,19.5,Sat Jun 06 2020 22:55:39 GMT-0700 (PDT),Fri Jun 19 2020 22:55:39 GMT-0700 (PDT),2847,3,9,1
529,1466,476,64,"198 McGlynn Stream, Sammyport, Delaware",153,2.0736562188928493,1520,43,18,22.95,Sat Jun 27 2020 20:07:53 GMT-0700 (PDT),Wed Jul 08 2020 20:07:53 GMT-0700 (PDT),1584,5,6,0
530,867,391,225,"7035 Nels Viaduct, Port Doraland, Nevada",147,1.8391968350734165,1291,47,30,22.05,Wed May 20 2020 07:30:45 GMT-0700 (PDT),Wed Jun 03 2020 07:30:45 GMT-0700 (PDT),3402,2,12,1
531,1336,165,182,"80026 Haleigh Grove, South Jeremie, Massachusetts",136,3.785730528306372,80,45,16,20.4,Wed Jun 17 2020 01:11:55 GMT-0700 (PDT),Wed Jul 01 2020 01:11:55 GMT-0700 (PDT),1120,4,9,2
532,597,476,64,"198 McGlynn Stream, Sammyport, Delaware",153,2.0736562188928493,1520,43,18,22.95,Tue Apr 14 2020 19:33:23 GMT-0700 (PDT),Tue Apr 28 2020 19:33:23 GMT-0700 (PDT),882,2,11,1
533,570,165,182,"80026 Haleigh Grove, South Jeremie, Massachusetts",136,3.785730528306372,80,45,16,20.4,Sat May 02 2020 18:54:24 GMT-0700 (PDT),Fri May 15 2020 18:54:24 GMT-0700 (PDT),2769,7,3,3
534,3352,440,118,"552 Kautzer Meadow, Roweport, North Carolina",84,1.1001146318384785,1154,31,13,12.6,Tue Apr 28 2020 15:47:16 GMT-0700 (PDT),Sun May 03 2020 15:47:16 GMT-0700 (PDT),1280,7,1,1
535,1413,337,69,"32915 Katherine Stream, Myrnaville, Wisconsin",250,2.7368875562552573,196,49,17,37.5,Thu May 28 2020 23:15:32 GMT-0700 (PDT),Fri May 29 2020 23:15:32 GMT-0700 (PDT),138,1,2,3
536,97,488,212,"11352 Obie Ridges, Doylebury, Illinois",170,4.816327385898102,954,35,28,25.5,Thu Jun 18 2020 08:23:30 GMT-0700 (PDT),Thu Jul 02 2020 08:23:30 GMT-0700 (PDT),1666,2,12,3
537,3621,364,23,"1433 Orpha Avenue, West Natashaton, Ohio",99,2.3073630598649566,1761,44,11,14.85,Wed Jun 03 2020 18:03:16 GMT-0700 (PDT),Sun Jun 14 2020 18:03:16 GMT-0700 (PDT),2453,6,11,3
538,1146,60,190,"273 Feest Falls, Lexieborough, Tennessee",111,3.599875477607293,579,38,19,16.65,Wed Jun 10 2020 16:52:55 GMT-0700 (PDT),Fri Jun 19 2020 16:52:55 GMT-0700 (PDT),1683,1,7,2
539,1220,161,268,"19343 Greta Vista, Ilianaport, North Dakota",179,1.7674316295703976,832,50,15,26.849999999999998,Thu May 21 2020 20:58:17 GMT-0700 (PDT),Sun May 31 2020 20:58:17 GMT-0700 (PDT),1870,5,8,2
540,4171,215,94,"50319 Adams Knolls, Alanisfort, Washington",214,2.3794323835680036,1637,31,23,32.1,Mon May 18 2020 23:39:42 GMT-0700 (PDT),Tue May 26 2020 23:39:42 GMT-0700 (PDT),984,5,0,3
541,3148,212,233,"163 Legros Islands, Lavonburgh, Nevada",89,1.5780597197876145,910,38,11,13.35,Mon Jun 29 2020 01:34:08 GMT-0700 (PDT),Tue Jun 30 2020 01:34:08 GMT-0700 (PDT),93,4,6,2
542,3970,221,220,"282 Pfeffer Locks, Rueckerside, Michigan",292,1.2683182510423903,1887,45,17,43.8,Thu Apr 30 2020 10:08:01 GMT-0700 (PDT),Mon May 11 2020 10:08:01 GMT-0700 (PDT),1177,7,12,1
543,4249,54,105,"05374 Davis Extension, Prosaccoport, Connecticut",295,4.040418266001598,90,44,25,44.25,Mon May 18 2020 11:32:20 GMT-0700 (PDT),Sat May 23 2020 11:32:20 GMT-0700 (PDT),1305,6,10,0
544,1732,43,300,"8539 Powlowski Light, Nitzschestad, Illinois",67,4.269597880056742,921,47,30,10.049999999999999,Tue Jun 16 2020 06:26:58 GMT-0700 (PDT),Sat Jun 27 2020 06:26:58 GMT-0700 (PDT),1661,1,1,3
545,260,255,6,"09599 Renner Spur, Port Stephania, Mississippi",292,4.499948452978654,1855,38,11,43.8,Wed Jun 17 2020 05:54:01 GMT-0700 (PDT),Sun Jun 21 2020 05:54:01 GMT-0700 (PDT),880,4,8,0
546,1095,17,119,"66436 Kolby Cove, East Laisha, Georgia",280,1.7379568107690053,1758,46,25,42,Mon Jul 06 2020 00:50:19 GMT-0700 (PDT),Sun Jul 19 2020 00:50:19 GMT-0700 (PDT),806,5,4,0
547,4138,490,103,"437 Towne Curve, New Clemens, New Mexico",109,1.3965535476609712,307,34,29,16.349999999999998,Sun Apr 19 2020 03:45:55 GMT-0700 (PDT),Sun May 03 2020 03:45:55 GMT-0700 (PDT),3388,4,5,1
548,2509,71,1,"5286 Reynold Harbor, Frederiquebury, Florida",113,2.800692917377903,1915,48,23,16.95,Sun May 17 2020 11:57:16 GMT-0700 (PDT),Sat May 30 2020 11:57:16 GMT-0700 (PDT),1794,6,11,3
549,498,45,4,"175 Libby Isle, Judgechester, Nevada",77,1.7597725835671656,1926,46,24,11.549999999999999,Wed Apr 08 2020 00:54:53 GMT-0700 (PDT),Tue Apr 21 2020 00:54:53 GMT-0700 (PDT),1157,5,2,1
550,922,305,257,"14849 Wiegand Forest, Lake Rubyeborough, Illinois",122,1.1231017104578862,331,42,30,18.3,Fri Apr 10 2020 04:08:22 GMT-0700 (PDT),Fri Apr 24 2020 04:08:22 GMT-0700 (PDT),2044,2,11,0
551,4758,45,4,"175 Libby Isle, Judgechester, Nevada",77,1.7597725835671656,1926,46,24,11.549999999999999,Sun Jun 14 2020 01:47:40 GMT-0700 (PDT),Fri Jun 19 2020 01:47:40 GMT-0700 (PDT),365,5,8,3
552,845,406,25,"47742 Meda Street, Celestineburgh, Tennessee",94,2.301425941501896,1700,42,25,14.1,Sat May 09 2020 13:22:05 GMT-0700 (PDT),Wed May 13 2020 13:22:05 GMT-0700 (PDT),992,1,7,0
553,515,335,224,"0569 Rosemary Landing, East Sammychester, Maine",146,3.8468967862782986,135,44,14,21.9,Fri May 15 2020 11:16:03 GMT-0700 (PDT),Mon May 25 2020 11:16:03 GMT-0700 (PDT),1200,3,9,1
554,4461,201,117,"44863 Kristopher Lakes, Kunzeburgh, Montana",170,1.642924116314077,935,30,12,25.5,Sun Jun 28 2020 16:38:32 GMT-0700 (PDT),Fri Jul 03 2020 16:38:32 GMT-0700 (PDT),540,2,6,0
555,2155,454,231,"8459 Howe Cliffs, New Jacintheburgh, South Dakota",279,3.9151030506881668,53,33,27,41.85,Fri May 15 2020 09:29:15 GMT-0700 (PDT),Sat May 23 2020 09:29:15 GMT-0700 (PDT),1352,3,7,1
556,530,94,110,"9720 Loyce Highway, New Oran, Wisconsin",294,1.5933517675832196,1383,47,23,44.1,Mon Jun 08 2020 13:06:28 GMT-0700 (PDT),Wed Jun 10 2020 13:06:28 GMT-0700 (PDT),528,5,9,0
557,1642,126,188,"28933 Sauer Greens, Dominicborough, California",192,3.569547096285727,1735,47,11,28.799999999999997,Tue May 12 2020 13:38:15 GMT-0700 (PDT),Sat May 23 2020 13:38:15 GMT-0700 (PDT),1991,1,8,0
558,444,83,173,"74094 Jayde Trail, Orinstad, South Carolina",115,1.9180285084026414,122,38,21,17.25,Sun Apr 19 2020 09:12:11 GMT-0700 (PDT),Wed Apr 29 2020 09:12:11 GMT-0700 (PDT),1280,7,4,3
559,4518,435,190,"958 Mathilde Springs, East Vaughnbury, Mississippi",255,2.888734927368139,62,40,20,38.25,Thu May 14 2020 05:19:48 GMT-0700 (PDT),Sun May 24 2020 05:19:48 GMT-0700 (PDT),2450,4,10,0
560,4301,273,273,"5988 Omari Lock, Treutelhaven, Indiana",181,3.997748508401614,464,48,19,27.15,Sat May 23 2020 04:21:38 GMT-0700 (PDT),Wed Jun 03 2020 04:21:38 GMT-0700 (PDT),1892,4,3,3
561,1694,193,230,"2702 Maryam Lights, Hintzshire, California",243,4.013747635044,825,33,24,36.449999999999996,Tue Jun 02 2020 14:55:09 GMT-0700 (PDT),Wed Jun 10 2020 14:55:09 GMT-0700 (PDT),1456,3,8,3
562,4488,366,293,"9227 Ora Stream, West Dameon, South Dakota",129,3.7236417818130385,1370,38,10,19.349999999999998,Sat Jun 13 2020 00:22:23 GMT-0700 (PDT),Sat Jun 20 2020 00:22:23 GMT-0700 (PDT),2058,1,11,2
563,435,254,138,"11408 Allen Throughway, Legrosmouth, Utah",115,1.0532431765807542,1124,48,10,17.25,Thu Apr 09 2020 18:09:22 GMT-0700 (PDT),Tue Apr 14 2020 18:09:22 GMT-0700 (PDT),1225,3,1,3
564,2187,384,76,"67423 Eldora Roads, Jacobsonmouth, South Carolina",115,1.7123807488780138,307,47,17,17.25,Mon Jun 29 2020 23:04:29 GMT-0700 (PDT),Wed Jul 08 2020 23:04:29 GMT-0700 (PDT),2592,7,11,0
565,1443,487,7,"2821 Sharon Mountain, Wunschborough, Delaware",70,1.70676922604484,1842,43,17,10.5,Sun Apr 19 2020 23:27:23 GMT-0700 (PDT),Sun May 03 2020 23:27:23 GMT-0700 (PDT),1428,2,12,3
566,3501,64,245,"83405 Winston Garden, Lake Alisaview, Maryland",98,2.5089560244946427,515,46,26,14.7,Fri Jul 03 2020 09:54:58 GMT-0700 (PDT),Tue Jul 14 2020 09:54:58 GMT-0700 (PDT),2101,3,10,2
567,4427,403,59,"15621 Connor Creek, West Nathanialtown, Minnesota",210,1.918157537902165,1168,39,28,31.5,Wed May 27 2020 09:53:54 GMT-0700 (PDT),Fri Jun 05 2020 09:53:54 GMT-0700 (PDT),1404,7,4,0
568,4264,319,61,"8448 Rosenbaum Course, Volkmanton, Arkansas",208,1.3007985508238846,265,42,20,31.2,Mon May 25 2020 01:10:32 GMT-0700 (PDT),Sat Jun 06 2020 01:10:32 GMT-0700 (PDT),1764,5,7,2
569,3030,106,60,"077 Jenkins Land, Lake Zachariah, Utah",243,3.704330491170812,1896,49,16,36.449999999999996,Wed Jun 24 2020 20:22:36 GMT-0700 (PDT),Sun Jul 05 2020 20:22:36 GMT-0700 (PDT),2387,6,7,2
570,4091,194,210,"4338 Candice Cove, East Cristal, Kentucky",239,4.07645107819938,407,50,29,35.85,Sat Jul 04 2020 23:45:34 GMT-0700 (PDT),Sat Jul 11 2020 23:45:34 GMT-0700 (PDT),1967,3,1,3
571,1606,495,225,"413 Schimmel Field, Oberbrunnermouth, Vermont",131,2.974317261731306,482,37,29,19.65,Sat Apr 11 2020 03:03:05 GMT-0700 (PDT),Sun Apr 12 2020 03:03:05 GMT-0700 (PDT),278,4,3,2
572,1305,43,300,"8539 Powlowski Light, Nitzschestad, Illinois",67,4.269597880056742,921,47,30,10.049999999999999,Thu Apr 09 2020 11:20:32 GMT-0700 (PDT),Mon Apr 20 2020 11:20:32 GMT-0700 (PDT),1144,3,11,0
573,4556,275,15,"02047 Adams Union, Kayleeton, Rhode Island",237,3.097590638999983,722,46,10,35.55,Thu Apr 16 2020 10:24:01 GMT-0700 (PDT),Thu Apr 23 2020 10:24:01 GMT-0700 (PDT),511,3,8,0
574,4488,126,188,"28933 Sauer Greens, Dominicborough, California",192,3.569547096285727,1735,47,11,28.799999999999997,Tue May 19 2020 17:02:56 GMT-0700 (PDT),Tue May 26 2020 17:02:56 GMT-0700 (PDT),1036,5,6,1
575,4320,24,261,"81697 Torp Mountains, Darrelchester, Montana",245,3.497358162224539,854,35,21,36.75,Sat May 23 2020 18:27:33 GMT-0700 (PDT),Wed May 27 2020 18:27:33 GMT-0700 (PDT),480,7,11,1
576,1667,489,90,"458 Johnston Divide, Osbaldohaven, New Jersey",143,2.468273244241426,240,34,23,21.45,Tue Jun 16 2020 21:05:41 GMT-0700 (PDT),Sun Jun 21 2020 21:05:41 GMT-0700 (PDT),975,4,0,3
577,3385,55,85,"35244 Estell Springs, Bessiebury, South Dakota",127,1.79012028592326,267,39,25,19.05,Sat Apr 11 2020 22:32:27 GMT-0700 (PDT),Tue Apr 14 2020 22:32:27 GMT-0700 (PDT),555,6,6,2
578,4969,251,179,"544 Raheem Estate, South Sadieville, Massachusetts",62,1.4209949117047604,1216,48,15,9.299999999999999,Sat May 02 2020 20:38:51 GMT-0700 (PDT),Mon May 11 2020 20:38:51 GMT-0700 (PDT),1350,2,7,3
579,4969,177,132,"65220 Laron Rapid, Lake Daishaville, Florida",283,1.5455342776118293,909,32,13,42.449999999999996,Mon Jun 01 2020 16:54:02 GMT-0700 (PDT),Tue Jun 09 2020 16:54:02 GMT-0700 (PDT),1816,6,12,3
580,4115,138,141,"758 Imelda Harbor, Mercedesborough, Alabama",115,2.0508863686528347,867,35,12,17.25,Fri Jun 05 2020 02:56:03 GMT-0700 (PDT),Thu Jun 11 2020 02:56:03 GMT-0700 (PDT),480,7,6,2
581,3055,170,141,"9193 Jakubowski Circles, North Lawrenceville, Arizona",288,2.0246127854510796,1710,35,20,43.199999999999996,Sat Jun 13 2020 09:27:41 GMT-0700 (PDT),Thu Jun 18 2020 09:27:41 GMT-0700 (PDT),705,6,9,0
582,2115,478,211,"8178 Blanche Trace, Deltachester, Louisiana",137,4.715436890276937,431,50,15,20.55,Sat Jun 27 2020 01:23:57 GMT-0700 (PDT),Wed Jul 08 2020 01:23:57 GMT-0700 (PDT),1100,4,11,1
583,2115,39,288,"3216 Nader Freeway, New Michele, New York",270,3.6615524275228815,814,40,25,40.5,Wed Jun 10 2020 20:33:34 GMT-0700 (PDT),Tue Jun 16 2020 20:33:34 GMT-0700 (PDT),1260,6,4,3
584,1719,408,135,"3173 Karianne Mills, Lake Trishatown, Minnesota",280,3.8214150681227004,887,34,19,42,Thu Apr 30 2020 10:58:12 GMT-0700 (PDT),Thu May 14 2020 10:58:12 GMT-0700 (PDT),4186,6,0,2
585,4737,392,279,"749 Robel Fields, North Mazie, Alabama",108,3.7771460331440805,1913,46,23,16.2,Fri Jun 26 2020 09:35:53 GMT-0700 (PDT),Sat Jun 27 2020 09:35:53 GMT-0700 (PDT),154,2,6,3
586,4501,11,45,"174 Tyrell Mission, South Marianemouth, Utah",92,3.274412274986993,1989,37,14,13.799999999999999,Sat Apr 18 2020 21:52:56 GMT-0700 (PDT),Wed Apr 22 2020 21:52:56 GMT-0700 (PDT),288,6,4,1
587,584,204,294,"20624 Christine Inlet, North Shayne, Arizona",81,1.7606678663011712,920,37,27,12.15,Wed Apr 08 2020 04:59:44 GMT-0700 (PDT),Thu Apr 16 2020 04:59:44 GMT-0700 (PDT),1744,1,7,1
588,3102,492,258,"330 Sabrina Canyon, Port Brown, Nebraska",125,2.9741726670592303,1810,49,19,18.75,Sun Apr 26 2020 09:47:37 GMT-0700 (PDT),Sun May 03 2020 09:47:37 GMT-0700 (PDT),658,6,6,2
589,3823,39,288,"3216 Nader Freeway, New Michele, New York",270,3.6615524275228815,814,40,25,40.5,Sun May 03 2020 09:22:12 GMT-0700 (PDT),Mon May 11 2020 09:22:12 GMT-0700 (PDT),1360,1,3,0
590,3510,280,58,"430 Clark Track, New Rafaelview, Tennessee",260,1.0293960366392225,1420,44,29,39,Wed Jun 24 2020 23:48:16 GMT-0700 (PDT),Mon Jun 29 2020 23:48:16 GMT-0700 (PDT),550,5,10,0
591,1146,258,58,"4682 Wuckert Motorway, East Houston, Virginia",263,2.736805979983427,1992,32,19,39.449999999999996,Mon May 11 2020 21:00:45 GMT-0700 (PDT),Fri May 22 2020 21:00:45 GMT-0700 (PDT),561,6,5,0
592,4366,196,241,"455 Jerome Circles, West Thomasstad, New Hampshire",236,3.680004883326852,1204,36,14,35.4,Sat May 30 2020 04:05:41 GMT-0700 (PDT),Mon Jun 01 2020 04:05:41 GMT-0700 (PDT),160,4,3,0
593,3486,257,6,"5403 Legros Passage, North Yesseniabury, Virginia",292,2.19146732015649,542,37,22,43.8,Mon Jun 15 2020 22:09:28 GMT-0700 (PDT),Sat Jun 27 2020 22:09:28 GMT-0700 (PDT),1656,3,5,0
594,3731,197,120,"52155 Adrienne Landing, Aleenhaven, Nevada",116,2.54865291969886,515,33,29,17.4,Thu Apr 09 2020 06:50:21 GMT-0700 (PDT),Fri Apr 17 2020 06:50:21 GMT-0700 (PDT),2032,5,7,3
595,470,90,175,"4809 Romaguera Meadows, Skilesmouth, North Dakota",102,2.648470521779368,1642,30,20,15.299999999999999,Tue Jun 02 2020 02:30:41 GMT-0700 (PDT),Mon Jun 08 2020 02:30:41 GMT-0700 (PDT),738,4,4,3
596,3643,43,300,"8539 Powlowski Light, Nitzschestad, Illinois",67,4.269597880056742,921,47,30,10.049999999999999,Mon Jun 29 2020 05:57:04 GMT-0700 (PDT),Tue Jul 07 2020 05:57:04 GMT-0700 (PDT),960,7,1,0
597,4957,394,269,"567 Ludwig Loaf, Lake Gladyschester, Arkansas",249,3.369301437508394,1341,50,13,37.35,Wed Apr 29 2020 08:34:07 GMT-0700 (PDT),Sat May 09 2020 08:34:07 GMT-0700 (PDT),1760,4,3,1
598,2554,227,28,"26079 Rollin Squares, Lolaville, Wyoming",264,2.923687852020916,945,46,19,39.6,Sat Jun 13 2020 19:58:10 GMT-0700 (PDT),Sat Jun 27 2020 19:58:10 GMT-0700 (PDT),952,1,0,1
599,3023,160,131,"532 Sean Ridges, Opheliaberg, Minnesota",242,3.8790367030034236,1167,44,14,36.3,Wed Apr 22 2020 06:49:17 GMT-0700 (PDT),Thu Apr 23 2020 06:49:17 GMT-0700 (PDT),60,6,10,1
600,1717,63,74,"43617 Schroeder Via, East Zoey, Idaho",265,4.064712574175379,121,50,11,39.75,Fri Jun 26 2020 21:15:13 GMT-0700 (PDT),Fri Jul 03 2020 21:15:13 GMT-0700 (PDT),1197,3,11,2
601,1398,454,231,"8459 Howe Cliffs, New Jacintheburgh, South Dakota",279,3.9151030506881668,53,33,27,41.85,Tue Jun 23 2020 08:06:54 GMT-0700 (PDT),Mon Jul 06 2020 08:06:54 GMT-0700 (PDT),1235,1,7,0
602,1552,409,16,"97048 Vance Plain, South Leonorahaven, Alaska",114,3.2439532875106085,525,49,24,17.099999999999998,Wed Apr 15 2020 23:10:18 GMT-0700 (PDT),Fri Apr 17 2020 23:10:18 GMT-0700 (PDT),458,2,6,3
603,2916,53,117,"4856 Brekke Isle, Mervintown, Maine",97,4.977426562296311,1831,45,24,14.549999999999999,Tue Jun 16 2020 12:58:33 GMT-0700 (PDT),Thu Jun 18 2020 12:58:33 GMT-0700 (PDT),340,1,9,3
